analysis,created_time,favorite_count,full_text,polarity,retweet_count,tweet_id,user_id,username,clean_text
positive,2021-05-04 15:52:57,1,On Pain I just posted an article that has Moderna post surveillance data Again I acknowledge that it s rare My concern is that we have a chance to eradicate this virus but only if we develop herd immunity which is precluded by high rates of vaccine hesitancy,0.1533333333,0,1389669397321732102,1367859093688492034,headdock,On Pain I posted article Moderna post surveillance data Again I acknowledge rare My concern chance eradicate virus develop herd immunity precluded high rates vaccine hesitancy
neutral,2021-05-01 05:48:05,0,WHO adds Moderna vaccine to emergency use list Geneva World,0.0,0,1388430012244660230,631908927,Newskarnataka,WHO adds Moderna vaccine emergency use list Geneva World
positive,2021-04-30 17:07:25,0,i ve been on my period for a full week and a half after getting the vaccine moderna is anti woman,0.0916666667,0,1388238584898072578,1367731659987116035,SOX1protein,period full week half getting vaccine moderna anti woman
negative,2021-05-03 19:28:11,1,Is a side effect of the Moderna vaccine coming up with really weird sayings So far Jake has said that vaccine really took a number on me And I feel like I got hit by a pig,-0.0666666667,0,1389361173267582978,1282149101371457537,AshesofValyria,Is side effect Moderna vaccine coming really weird sayings So far Jake said vaccine really took number And I feel like I got hit pig
negative,2021-04-28 18:12:05,0,Every vaccine AZ Moderna etc have all passed double blind clinical trials That s why they were rolled out We don t need anymore experimental vaccines we have plenty of doses The ferret trial you re talking about is an experimental veterinary vaccines Not human,-0.06,0,1387530082114314243,763423419463507968,MyNameIsANation,Every vaccine AZ Moderna etc passed double blind clinical trials That rolled We need anymore experimental vaccines plenty doses The ferret trial talking experimental veterinary vaccines Not human
neutral,2021-05-03 17:01:55,6,Moderna deal Swedish donation boost COVAX vaccine sharing platform Reuters,0.0,1,1389324365922291715,306286770,BurtonTracey,Moderna deal Swedish donation boost COVAX vaccine sharing platform Reuters
neutral,2021-05-02 17:41:51,0,Does anyone know if GCC is still supplying the Moderna vaccine,0.0,0,1388972026791034887,3993228625,Squishening,Does anyone know GCC still supplying Moderna vaccine
positive,2021-04-29 10:52:05,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 144 29 Northern Boulevard Queens NY 11354,0.4,0,1387781739515351047,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 144 29 Northern Boulevard Queens NY 11354
positive,2021-04-30 19:09:07,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 901 East Gun Hill Road Bronx NY 10469,0.4,0,1388269212670566400,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 901 East Gun Hill Road Bronx NY 10469
neutral,2021-04-30 15:28:00,0,Depending on what percentage risk Pfizer Moderna JJ et al paid for the vaccine they should also be compensated justly if the feds decide to wave patents,0.0,0,1388213566084292609,187743878,Snabblie,Depending percentage risk Pfizer Moderna JJ et al paid vaccine also compensated justly feds decide wave patents
neutral,2021-05-01 10:39:03,0,WHO Lists Moderna Covid Vaccine For Emergency Use,0.0,0,1388503236668272642,784640220750684161,You_Deeptech,WHO Lists Moderna Covid Vaccine For Emergency Use
positive,2021-05-03 18:07:19,481,Waiting for the Pfizer or Moderna vaccine is a privilege that many essential workers and their families cannot afford Our pandemic response has prioritized those with privilege at every turn and today s NACI announcement is no exception,0.25,87,1389340823934935046,369307681,MrAhmednurAli,Waiting Pfizer Moderna vaccine privilege many essential workers families afford Our pandemic response prioritized privilege every turn today NACI announcement exception
positive,2021-04-28 19:13:45,54,Pfizer and Moderna Begin COVID Vaccine Trials on Children as Young as 6 Months Old,0.1,32,1387545601311580161,1000060610518896640,MatteaMerta,Pfizer Moderna Begin COVID Vaccine Trials Children Young 6 Months Old
positive,2021-04-28 19:39:51,2,The AstraZeneca one is a viral vector vaccine it s does not use a mRNA vector It s much closer to more traditional vaccines than Pfizer s or Moderna s,0.2333333333,0,1387552171189735425,629503798,speedfox_uk,The AstraZeneca one viral vector vaccine use mRNA vector It much closer traditional vaccines Pfizer Moderna
negative,2021-04-29 17:03:32,0,MODERNA news Moderna Is Testing a New Version of Its COVID 19 Vaccine That Wouldn t Require Ultra Cold Storage TIME,-0.2318181818,0,1387875218383720449,18701037,TheRealMarkLevy,MODERNA news Moderna Is Testing New Version Its COVID 19 Vaccine That Wouldn Require Ultra Cold Storage TIME
positive,2021-05-01 15:36:21,0,How many patients above the age of 65 years old have been involved in the COVID 19 vaccine clinical trails for both Pfizer and Moderna I m looking for numbers of patients length of involvement in the clinical Drug Info,0.2,0,1388578055686402052,1353014959035342848,MojoGeneral,How many patients age 65 years old involved COVID 19 vaccine clinical trails Pfizer Moderna I looking numbers patients length involvement clinical Drug Info
neutral,2021-05-02 17:08:53,0,Moderna Just Made the Pfizer Vaccine s Biggest Weakness an Even Bigger One,0.0,0,1388963729048494094,1596132480,vicar2013,Moderna Just Made Pfizer Vaccine Biggest Weakness Even Bigger One
positive,2021-05-04 17:00:55,1,Yes it can be simply compared Supposedly the moderna idea was that more of the vaccine would survive to the arm when in practice ALL or almost all made it and they essentially overwhelmed recipients for no scientific good reason which led to more side effects than Pfizer,0.34,0,1389686501395472388,249552678,technogaijin,Yes simply compared Supposedly moderna idea vaccine would survive arm practice ALL almost made essentially overwhelmed recipients scientific good reason led side effects Pfizer
positive,2021-05-03 17:14:22,5,I got my second vaccine shot today Moderna gang wus good,0.35,0,1389327497033097223,228231737,_rheaux_,I got second vaccine shot today Moderna gang wus good
positive,2021-05-01 13:19:08,1,Wouldn t it depend on which vaccine was administered for the 1st dose Pfizer shipment is steady but what about Moderna and AstraZeneca,0.1666666667,0,1388543521213325315,1454928205,ruthmkb,Wouldn depend vaccine administered 1st dose Pfizer shipment steady Moderna AstraZeneca
negative,2021-04-29 17:39:10,1,Do you think the Russian troll farm has been behind a lot of the anti vaccine disinformation online so they can promote their Sputnik vaccine I notice slams on Pfizer Moderna AZ J amp J almost every vaccine BUT Sputnik sometimes I don t feel bad if it blows up in their face,-0.3666666667,0,1387884187416465409,23885166,MissNicoletta,Do think Russian troll farm behind lot anti vaccine disinformation online promote Sputnik vaccine I notice slams Pfizer Moderna AZ J amp J almost every vaccine BUT Sputnik sometimes I feel bad blows face
positive,2021-04-29 16:12:06,0,Remember you don t reach full vaccination until at least two weeks after getting your second dose of either the Pfizer or Moderna vaccine or the one shot Johnson amp Johnson vaccine So what kind of precautions do you still need to take after that,0.1625,0,1387862274199719938,635750362,BasuAshis,Remember reach full vaccination least two weeks getting second dose either Pfizer Moderna vaccine one shot Johnson amp Johnson vaccine So kind precautions still need take
positive,2021-04-28 14:50:11,83,All done I received my second dose of the moderna vaccine just moments ago It takes two weeks to be considered fully vaccinated A huge thank you to scientists healthcare workers amp clinical trial participants for making this moment possible,0.1333333333,1,1387479274039484417,885445640,MikeaNBC12,All done I received second dose moderna vaccine moments ago It takes two weeks considered fully vaccinated A huge thank scientists healthcare workers amp clinical trial participants making moment possible
positive,2021-05-01 11:36:41,0,lichfield 2 2 Perhaps you would like to expand on what evidence you might have about your wishful thinking about the decision to mostly give the Pfizer vaccine I gather Moderna is being refused quite widely Real world data indicates that Pfizer and AZ are equally effective,0.4333333333,0,1388517741246693383,134136569,PaulKetchley,lichfield 2 2 Perhaps would like expand evidence might wishful thinking decision mostly give Pfizer vaccine I gather Moderna refused quite widely Real world data indicates Pfizer AZ equally effective
positive,2021-04-29 12:39:55,0,Fun Fact I just got my second Moderna shot COVID 19 Vaccine,0.15,0,1387808877010423815,732956111221972992,IRFNBR,Fun Fact I got second Moderna shot COVID 19 Vaccine
positive,2021-04-30 13:00:26,2,There is new research adding to the growing body of evidence that the COVID 19 vaccine is safe in pregnancy and the mRNA vaccines from Pfizer amp Moderna don t appear to pose serious risks Sashana Gordon MD gives her insights in this story from,0.101010101,0,1388176427992948736,171556020,TriHealth,There new research adding growing body evidence COVID 19 vaccine safe pregnancy mRNA vaccines Pfizer amp Moderna appear pose serious risks Sashana Gordon MD gives insights story
negative,2021-05-03 19:27:21,0,My niece just lost both of her parents in law to COVID last week They had no access to vaccine My son is getting over long COVID They would have been thankful for side effects PLEASE go talk to a doctor about the vaccines The Moderna and Pfizer are not traditional vaccine,-0.0166666667,0,1389360962528964609,1220146326387580928,LittleMariposa,My niece lost parents law COVID last week They access vaccine My son getting long COVID They would thankful side effects PLEASE go talk doctor vaccines The Moderna Pfizer traditional vaccine
positive,2021-04-28 18:52:14,0,Came to pick up my medicine and they offered me the vaccine and it was the Moderna exactly what I preferred so I got my first dose,0.25,0,1387540186171645956,331172283,Venusian_Rising,Came pick medicine offered vaccine Moderna exactly I preferred I got first dose
positive,2021-04-30 19:08:42,0,Vaccine appointments are available at Walgreens Duane Reade Moderna 758 Arthur Kill Road Staten Island NY 10312 800 925 4733,0.4,0,1388269105124450304,1375448650365739010,nyc_vaccine,Vaccine appointments available Walgreens Duane Reade Moderna 758 Arthur Kill Road Staten Island NY 10312 800 925 4733
positive,2021-05-01 21:45:18,0,Oh I totally get that I had a pulmonary embolism before so the vaccine definitely has me a little worried I know blood clots were only reported with J amp J and AstraZeneca but it still makes me wonder what if I become the first Moderna case,0.0125,0,1388670904729706496,121199913,Peril_in_Pink,Oh I totally get I pulmonary embolism vaccine definitely little worried I know blood clots reported J amp J AstraZeneca still makes wonder I become first Moderna case
neutral,2021-05-04 16:15:09,0,which vaccine is this Pfizer or Moderna,0.0,0,1389674983119589378,1235610838612037632,ZoltakJason,vaccine Pfizer Moderna
negative,2021-04-28 18:47:29,0,k bhagat Sir firstly I never compared a vaccine with anything Efficiency of Pfizer and Moderna vaccines is more than the Indian vaccine And secondly I am sorry I do not know about the trials outside But then why a protocol of clinical trials should not be followed,-0.03125,0,1387538991214329857,754817,kirtiattam07,k bhagat Sir firstly I never compared vaccine anything Efficiency Pfizer Moderna vaccines Indian vaccine And secondly I sorry I know trials outside But protocol clinical trials followed
positive,2021-05-04 19:38:43,0,Vaccine appointments are available at Rite Aid Pharmacy Moderna 2170 Frederick Douglass Boulevard Manhattan NY 10026,0.4,0,1389726211866341381,1375448650365739010,nyc_vaccine,Vaccine appointments available Rite Aid Pharmacy Moderna 2170 Frederick Douglass Boulevard Manhattan NY 10026
negative,2021-04-29 15:03:57,1,being a vaccine truther isn t at all overboard like we get it the government s out to get you depopulization joe rogan is an ape so he knows cell pertussis fake contents in actual vaccine pfizer moderna J amp J biotech money grab blood clots death prematurely dying mRNA false flag,-0.2875,0,1387845126727344134,1377863654117404683,NSFW_Pilled,vaccine truther overboard like get government get depopulization joe rogan ape knows cell pertussis fake contents actual vaccine pfizer moderna J amp J biotech money grab blood clots death prematurely dying mRNA false flag
